Id de pago,fecha,CVU/CBU,Valor
11163,9/5/2025,"5,46569E+21",$138.676
11164,7/5/2025,"6,04959E+21",$122.542
11165,1/5/2025,"4,19888E+21",$113.426
11166,14/5/2025,"6,06251E+21",$70.236
11167,7/5/2025,"8,77612E+21",$71.119
11168,15/5/2025,"8,44567E+21",$185.991
11169,8/5/2025,"5,97386E+21",$94.091
11170,2/5/2025,"1,13553E+21",$75.747
11171,2/5/2025,"9,30191E+21",$61.391
11172,9/5/2025,"3,1396E+21",$68.045
11173,14/5/2025,"8,5529E+21",$133.933
11174,6/5/2025,"6,52232E+21",$176.122
11175,4/5/2025,"2,47672E+21",$89.815
11176,6/5/2025,"8,40166E+21",$144.544
11177,13/5/2025,"2,3371E+21",$178.575
11178,12/5/2025,"5,51303E+21",$53.402
11179,9/5/2025,"8,95676E+21",$185.889
11180,8/5/2025,"8,94438E+21",$138.404
11181,5/5/2025,"2,3371E+21",$89.963
11182,11/5/2025,"5,44431E+21",$170.848
11183,3/5/2025,"2,89875E+21",$90.861
11184,3/5/2025,"4,46216E+21",$140.566
11185,6/5/2025,"8,20399E+21",$84.471
11186,7/5/2025,"9,91871E+21",$164.283
11187,1/5/2025,"4,56178E+21",$105.159
11188,4/5/2025,"9,39122E+21",$119.786
11189,2/5/2025,"3,74744E+21",$167.321
11190,4/5/2025,"2,12987E+21",$160.126
11191,4/5/2025,"4,6251E+21",$134.494
11192,9/5/2025,"3,25384E+21",$101.613
11193,13/5/2025,"2,00351E+21",$55.583
11194,3/5/2025,"8,30696E+21",$155.669
11195,6/5/2025,"3,56917E+21",$127.284
11196,5/5/2025,"7,89969E+21",$127.453
11197,14/5/2025,"5,10398E+21",$192.554
11198,2/5/2025,"8,40166E+21",$74.390
11199,15/5/2025,"3,35499E+21",$82.719
11200,12/6/2025,"9,74893E+21",$156.263
11201,7/6/2025,"3,25384E+21",$94.174
11202,6/6/2025,"3,35499E+21",$127.091
11203,15/6/2025,"5,44431E+21",$62.568
11204,2/6/2025,"4,73859E+21",$146.002
11205,7/6/2025,"8,20399E+21",$86.146
11206,1/6/2025,"3,62255E+21",$117.882
11207,7/6/2025,"8,89916E+21",$192.983
11208,9/6/2025,"4,56178E+21",$187.497
11209,4/6/2025,"9,09859E+21",$92.113
11210,9/6/2025,"4,64913E+21",$183.162
11211,14/6/2025,"1,13553E+21",$193.457
11212,1/6/2025,"8,32736E+21",$126.302
11213,9/6/2025,"9,09001E+21",$180.740
11214,8/6/2025,"2,77293E+21",$121.596
11215,4/6/2025,"7,65726E+21",$90.074
11216,6/6/2025,"8,46915E+21",$162.073
11217,9/6/2025,"4,20734E+21",$158.037
11218,8/6/2025,"8,95676E+21",$166.728
11219,7/6/2025,"1,68669E+21",$144.334
11220,2/6/2025,"2,54868E+21",$183.863
11221,15/6/2025,"2,64547E+21",$113.415
11222,3/6/2025,"8,5529E+21",$80.920
11223,8/6/2025,"5,93018E+21",$190.098
11224,7/6/2025,"4,60919E+21",$178.238
11225,4/6/2025,"8,89916E+21",$50.344
11226,4/6/2025,"4,02283E+21",$50.578
11227,15/6/2025,"7,89969E+21",$55.954
11228,10/6/2025,"6,04959E+21",$127.527
11229,7/6/2025,"1,11219E+21",$154.173
11230,9/6/2025,"8,67275E+21",$150.456
11231,6/6/2025,"9,39122E+21",$149.229
11232,12/6/2025,"4,2792E+21",$108.399
11233,4/6/2025,"1,11219E+21",$88.220
11234,4/6/2025,"5,98657E+21",$79.086
11235,12/6/2025,"8,77612E+21",$129.498
11236,11/6/2025,"5,44431E+21",$137.803
11237,15/6/2025,"6,09749E+21",$183.587
11238,11/6/2025,"5,7825E+21",$69.524
11239,4/6/2025,"7,95204E+21",$191.672
11240,7/6/2025,"2,64547E+21",$79.515
11241,13/6/2025,"7,16819E+21",$192.241
11242,1/6/2025,"4,60919E+21",$101.693
11243,1/6/2025,"9,91871E+21",$121.358
11244,12/6/2025,"9,78678E+21",$87.353
11245,13/6/2025,"1,83162E+21",$196.846
11246,9/6/2025,"6,87188E+21",$104.816
11247,4/6/2025,"1,5294E+21",$53.824
11248,9/6/2025,"5,44431E+21",$85.018
11249,6/6/2025,"5,73854E+21",$74.904
11250,1/6/2025,"1,42446E+21",$106.080
11251,12/6/2025,"9,91871E+21",$74.598
11252,13/6/2025,"4,75698E+21",$158.524
11253,4/6/2025,"6,75838E+21",$114.352
11254,2/6/2025,"6,79302E+21",$129.647
11255,14/6/2025,"9,74893E+21",$139.526
11256,9/6/2025,"1,59991E+21",$90.657
11257,5/6/2025,"5,84624E+21",$170.374
11258,5/6/2025,"3,26675E+21",$192.136
11259,14/6/2025,"5,12066E+21",$59.110
11260,8/6/2025,"7,34096E+21",$191.493
11261,15/6/2025,"6,79302E+21",$67.704
11262,15/6/2025,"9,79877E+21",$167.910
11263,12/6/2025,"7,46343E+21",$176.732
11264,8/6/2025,"6,87188E+21",$184.196
11265,15/6/2025,"8,14904E+21",$116.744
11266,10/6/2025,"2,54868E+21",$72.515
11267,8/6/2025,"5,93018E+21",$113.881
11268,2/6/2025,"9,79877E+21",$147.491
11269,3/6/2025,"4,20734E+21",$174.758
11270,13/6/2025,"2,47672E+21",$160.646
11271,8/6/2025,"2,77293E+21",$107.877
11272,4/6/2025,"3,1396E+21",$156.420
11273,1/6/2025,"2,3371E+21",$131.193
11274,10/6/2025,"4,19888E+21",$131.339
11275,6/6/2025,"2,12987E+21",$188.762
11276,4/6/2025,"8,46684E+21",$147.420
11277,13/6/2025,"4,53257E+21",$71.437
11278,3/6/2025,"8,95676E+21",$156.860
11279,3/6/2025,"5,46569E+21",$180.550
11280,9/6/2025,"7,9534E+21",$111.472
11281,12/6/2025,"8,77612E+21",$130.693
11282,3/6/2025,"3,96704E+21",$148.254
11283,4/6/2025,"7,15249E+21",$188.613
11284,4/6/2025,"4,46216E+21",$189.804
11285,5/6/2025,"8,95676E+21",$178.252
11286,14/6/2025,"8,55574E+21",$137.547
11287,10/6/2025,"2,04784E+21",$198.332
11288,2/6/2025,"8,77612E+21",$79.726
11289,12/6/2025,"4,73859E+21",$182.274
11290,3/6/2025,"4,05869E+21",$108.740
11291,2/6/2025,"9,74893E+21",$166.628
11292,7/6/2025,"4,64913E+21",$123.650
11293,11/6/2025,"5,7825E+21",$160.898
11294,7/6/2025,"9,74893E+21",$148.210
11295,12/6/2025,"4,46216E+21",$160.166
11296,5/6/2025,"3,35499E+21",$88.806
11297,13/6/2025,"2,12987E+21",$96.786
11298,2/6/2025,"6,06251E+21",$130.451
11299,7/6/2025,"9,73651E+21",$171.818
11300,12/6/2025,"9,87305E+21",$184.546
11301,13/6/2025,"1,42446E+21",$147.171
11302,1/6/2025,"9,09859E+21",$153.248
11303,13/6/2025,"3,62255E+21",$67.971
11304,7/6/2025,"4,2792E+21",$120.916
11305,12/6/2025,"6,04959E+21",$117.951
11306,9/6/2025,"9,91871E+21",$60.746
11307,2/6/2025,"3,39233E+21",$155.620
11308,5/6/2025,"7,65726E+21",$60.473
11309,8/6/2025,"9,78678E+21",$197.318
11310,10/6/2025,"6,92736E+21",$69.221
11311,15/6/2025,"3,39233E+21",$177.534
11312,6/6/2025,"5,46569E+21",$95.410
11313,3/6/2025,"8,67136E+21",$153.376
11314,8/6/2025,"4,73909E+21",$141.179
11315,13/6/2025,"7,86347E+21",$67.844
11316,2/6/2025,"4,98543E+21",$173.918
11317,3/6/2025,"9,48578E+21",$56.583
11318,13/6/2025,"2,28114E+21",$143.322
11319,5/6/2025,"8,32736E+21",$129.645
11320,4/6/2025,"3,74744E+21",$122.858
11321,6/6/2025,"7,16819E+21",$109.255
11322,14/6/2025,"5,10398E+21",$168.136
11323,8/6/2025,"5,97386E+21",$103.041
11324,3/6/2025,"9,73651E+21",$114.558
11325,4/6/2025,"7,89969E+21",$146.415
11326,11/6/2025,"5,12066E+21",$53.845
11327,7/6/2025,"3,35499E+21",$162.875
11328,13/6/2025,"9,74893E+21",$98.105
11329,1/6/2025,"3,39233E+21",$151.503
11330,2/6/2025,"8,94438E+21",$51.389
11331,3/6/2025,"2,31441E+21",$90.042
11332,7/6/2025,"2,64547E+21",$60.696
11333,9/6/2025,"9,78678E+21",$75.406
11334,12/6/2025,"9,64964E+21",$140.096
11335,7/6/2025,"2,89875E+21",$153.459
11336,3/6/2025,"5,84624E+21",$131.497
11337,11/6/2025,"9,09859E+21",$189.690
11338,11/6/2025,"4,98543E+21",$64.813
11339,4/6/2025,"2,54868E+21",$136.947
11340,3/6/2025,"8,89916E+21",$149.217
11341,8/6/2025,"2,47672E+21",$90.302
11342,2/6/2025,"9,30191E+21",$158.631
11343,12/6/2025,"4,60919E+21",$172.408
11344,11/6/2025,"4,53257E+21",$198.967
11345,4/6/2025,"1,83162E+21",$188.089
11346,2/6/2025,"7,38518E+21",$164.024
11347,4/6/2025,"3,74744E+21",$177.977
11348,13/6/2025,"6,06251E+21",$182.966
11349,5/6/2025,"8,44567E+21",$188.535
11350,7/6/2025,"5,97386E+21",$89.776
11351,15/6/2025,"6,92736E+21",$92.078
11352,4/6/2025,"6,92736E+21",$93.138
11353,5/6/2025,"8,46915E+21",$100.734
11354,2/6/2025,"3,15482E+21",$159.270
11355,11/6/2025,"9,09001E+21",$146.761
11356,13/6/2025,"7,86347E+21",$95.309
11357,7/6/2025,"2,699E+21",$66.955
11358,5/6/2025,"4,20362E+21",$51.544
11359,9/6/2025,"2,39951E+21",$199.340
11360,4/6/2025,"6,79302E+21",$55.460
11361,9/6/2025,"2,04784E+21",$188.413
11362,4/6/2025,"7,9007E+21",$197.770
11363,10/6/2025,"7,95204E+21",$89.225
11364,6/6/2025,"7,86347E+21",$65.326
11365,4/6/2025,"9,64964E+21",$125.504
11366,10/6/2025,"4,02283E+21",$167.476
11367,7/6/2025,"2,12987E+21",$67.237
11368,3/6/2025,"4,98543E+21",$89.301
11369,13/6/2025,"4,73909E+21",$177.236
11370,10/6/2025,"4,2792E+21",$140.453
11371,12/6/2025,"8,5529E+21",$180.296
11372,3/6/2025,"6,04959E+21",$99.867
11373,8/6/2025,"7,9534E+21",$95.781
11374,3/6/2025,"4,19888E+21",$62.275
11375,11/6/2025,"6,75838E+21",$88.767
11376,9/6/2025,"2,39951E+21",$89.732
11377,2/6/2025,"7,46343E+21",$173.563
11378,13/6/2025,"5,98657E+21",$125.543
11379,9/6/2025,"1,42446E+21",$141.012
11380,14/6/2025,"4,73859E+21",$60.519
11381,13/6/2025,"6,87188E+21",$78.755
11382,8/6/2025,"4,20734E+21",$141.375
11383,2/6/2025,"9,53147E+21",$74.285
11384,14/6/2025,"7,13851E+21",$181.319
11385,7/6/2025,"8,44567E+21",$68.122
11386,13/6/2025,"9,39122E+21",$109.352
11387,15/6/2025,"4,9195E+21",$50.261
11388,13/6/2025,"2,5671E+21",$147.077
11389,6/6/2025,"3,90358E+21",$178.926
11390,5/6/2025,"5,98657E+21",$67.191
11391,1/6/2025,"2,00351E+21",$113.143
11392,5/6/2025,"5,73854E+21",$157.215
11393,7/6/2025,"7,89969E+21",$192.437
11394,6/6/2025,"3,35499E+21",$106.805
11395,11/6/2025,"8,46915E+21",$140.186
11396,14/6/2025,"7,9534E+21",$61.507
11397,9/6/2025,"8,44567E+21",$139.504
11398,7/6/2025,"9,91871E+21",$162.334
11399,13/6/2025,"4,92178E+21",$187.102
11400,11/6/2025,"8,46915E+21",$96.692
11401,11/6/2025,"6,06251E+21",$162.564
11402,10/6/2025,"5,46835E+21",$95.739
11403,8/6/2025,"8,5529E+21",$135.172
11404,15/6/2025,"3,39233E+21",$113.154
11405,1/6/2025,"4,14123E+21",$151.706
11406,4/6/2025,"4,20734E+21",$162.305
11407,10/6/2025,"4,73859E+21",$156.744
11408,8/6/2025,"7,9007E+21",$95.943
11409,3/6/2025,"8,46684E+21",$63.701
11410,8/6/2025,"6,79302E+21",$63.985
11411,5/6/2025,"6,52232E+21",$58.744
11412,3/6/2025,"5,10398E+21",$149.162
11413,13/6/2025,"1,68669E+21",$169.201
11414,10/6/2025,"9,87305E+21",$179.001
11415,14/6/2025,"8,14904E+21",$83.359
11416,12/6/2025,"2,699E+21",$87.316
11417,9/6/2025,"5,51303E+21",$167.227
11418,6/6/2025,"3,5424E+21",$172.497
11419,10/6/2025,"9,48578E+21",$88.556
11420,1/6/2025,"7,99791E+21",$169.385
11421,1/6/2025,"4,64913E+21",$89.974
11422,2/6/2025,"9,06482E+21",$125.282
11423,12/6/2025,"8,91381E+21",$190.377
11424,3/6/2025,"1,68669E+21",$144.819
11425,10/6/2025,"3,96704E+21",$74.878
11426,13/6/2025,"5,46569E+21",$98.612
11427,8/6/2025,"5,93018E+21",$189.415
11428,6/6/2025,"3,5424E+21",$100.242
11429,1/6/2025,"4,6251E+21",$192.934
11430,8/6/2025,"1,11219E+21",$176.018
11431,5/6/2025,"3,1396E+21",$148.450
11432,7/6/2025,"6,92736E+21",$129.214
11433,4/6/2025,"8,40166E+21",$135.499
11434,15/6/2025,"7,38518E+21",$52.344
11435,9/6/2025,"6,09749E+21",$60.842
11436,7/6/2025,"7,89969E+21",$124.384
11437,11/6/2025,"2,699E+21",$60.812
11438,15/6/2025,"7,95204E+21",$103.360
11439,6/6/2025,"3,25384E+21",$69.781
11440,13/6/2025,"7,65726E+21",$62.473
11441,14/6/2025,"4,14123E+21",$127.442
11442,15/6/2025,"3,1396E+21",$187.823
11443,1/6/2025,"4,9195E+21",$128.031
11444,10/6/2025,"6,09749E+21",$87.954
11445,7/6/2025,"4,75698E+21",$52.171
11446,8/6/2025,"7,99791E+21",$171.697
11447,13/6/2025,"5,93018E+21",$95.934
11448,5/6/2025,"8,67136E+21",$171.379
11449,1/6/2025,"2,28114E+21",$115.268
11450,13/6/2025,"8,20399E+21",$194.459
11451,4/6/2025,"9,06482E+21",$138.212
11452,9/6/2025,"2,54868E+21",$188.920
11453,10/6/2025,"3,90358E+21",$134.587
11454,3/6/2025,"7,16819E+21",$130.839
11455,14/6/2025,"8,89916E+21",$61.843
11456,3/6/2025,"9,09001E+21",$185.612
11457,5/6/2025,"4,9195E+21",$149.350
11458,11/6/2025,"9,64964E+21",$80.728
11459,11/6/2025,"4,05869E+21",$83.296
11460,7/6/2025,"9,53147E+21",$84.563
11461,1/6/2025,"9,48578E+21",$105.996
11462,4/6/2025,"6,52232E+21",$136.442
11463,12/6/2025,"3,25384E+21",$113.478
11464,10/6/2025,"3,26675E+21",$57.270
11465,9/6/2025,"3,56917E+21",$149.535
11466,10/6/2025,"4,19888E+21",$113.161
11467,6/6/2025,"9,95987E+21",$171.919
11468,10/6/2025,"8,40166E+21",$192.751
11469,14/6/2025,"7,34096E+21",$111.258
11470,10/6/2025,"4,9195E+21",$147.148
11471,15/6/2025,"8,46684E+21",$57.945
11472,1/6/2025,"2,5671E+21",$51.003
11473,9/6/2025,"7,34096E+21",$72.442
11474,10/6/2025,"6,52232E+21",$108.786
11475,5/6/2025,"8,14904E+21",$155.495
11476,7/6/2025,"4,6251E+21",$50.545
11477,7/6/2025,"7,9534E+21",$194.991
11478,9/6/2025,"7,13851E+21",$67.710
11479,2/6/2025,"8,77612E+21",$136.707
11480,7/6/2025,"7,9007E+21",$91.821
11481,11/6/2025,"9,09001E+21",$174.102
11482,3/6/2025,"1,5294E+21",$72.525
11483,9/6/2025,"9,87305E+21",$146.094
11484,6/6/2025,"2,64547E+21",$118.516
11485,15/6/2025,"4,00665E+21",$53.842
11486,8/6/2025,"6,92736E+21",$75.587
11487,13/6/2025,"7,9007E+21",$105.697
11488,9/6/2025,"8,67275E+21",$62.336
11489,4/6/2025,"3,62255E+21",$55.749
11490,14/6/2025,"4,20734E+21",$116.570
11491,10/6/2025,"2,39951E+21",$55.472
11492,6/6/2025,"8,46684E+21",$76.986
11493,7/6/2025,"3,62255E+21",$76.244
11494,9/6/2025,"4,56178E+21",$121.587
11495,9/6/2025,"8,57114E+21",$117.850
11496,1/6/2025,"2,28114E+21",$145.129
11497,8/6/2025,"8,32736E+21",$89.150
11498,9/6/2025,"5,12066E+21",$171.488
11499,13/6/2025,"9,73651E+21",$154.299
11500,6/6/2025,"4,2792E+21",$158.122
11501,7/6/2025,"8,67275E+21",$109.210
11502,6/6/2025,"9,78678E+21",$186.896
11503,6/6/2025,"1,59991E+21",$107.260
11504,8/6/2025,"8,44567E+21",$184.339
11505,9/6/2025,"8,94438E+21",$99.091
11506,12/6/2025,"5,46569E+21",$82.264
11507,10/6/2025,"4,98543E+21",$108.092
11508,14/6/2025,"4,64913E+21",$187.455
11509,8/6/2025,"2,28114E+21",$106.067
11510,9/6/2025,"4,6251E+21",$188.898
11511,10/6/2025,"8,95676E+21",$147.144
11512,13/6/2025,"1,11219E+21",$53.268
11513,4/6/2025,"9,79877E+21",$197.946
11514,1/6/2025,"5,98657E+21",$66.833
11515,12/6/2025,"8,40166E+21",$194.060
11516,5/6/2025,"4,02283E+21",$145.570
11517,11/6/2025,"2,699E+21",$173.153
11518,4/6/2025,"7,13851E+21",$82.378
11519,11/6/2025,"1,13553E+21",$80.932
11520,6/6/2025,"6,87188E+21",$164.282
11521,10/6/2025,"4,14123E+21",$145.278
11522,2/6/2025,"5,44431E+21",$133.541
11523,10/6/2025,"1,5294E+21",$76.267
11524,11/6/2025,"5,12066E+21",$74.201
11525,12/6/2025,"6,06251E+21",$156.518
11526,5/6/2025,"7,65726E+21",$170.668
11527,5/6/2025,"8,55574E+21",$145.658
11528,11/6/2025,"7,16819E+21",$181.652
11529,11/6/2025,"7,46343E+21",$50.855
11530,2/6/2025,"8,5529E+21",$97.795
11531,3/6/2025,"4,53257E+21",$89.812
11532,1/6/2025,"2,04784E+21",$143.060
11533,7/6/2025,"1,11219E+21",$150.876
11534,13/6/2025,"3,15482E+21",$125.683
11535,6/6/2025,"2,89875E+21",$53.593
11536,10/6/2025,"9,30191E+21",$176.183
11537,10/6/2025,"7,99791E+21",$129.824
11538,3/6/2025,"3,96704E+21",$132.481
11539,12/6/2025,"5,11731E+21",$132.121
11540,11/6/2025,"4,60919E+21",$132.130
11541,4/6/2025,"4,02283E+21",$168.335
11542,10/6/2025,"5,10398E+21",$84.084
11543,9/6/2025,"7,16819E+21",$171.687
11544,6/6/2025,"4,14123E+21",$75.216
11545,15/6/2025,"5,97386E+21",$60.525
11546,12/6/2025,"7,34096E+21",$82.076
11547,11/6/2025,"9,53147E+21",$112.816
11548,4/6/2025,"8,67275E+21",$68.051
11549,13/6/2025,"8,5529E+21",$67.787
11550,2/6/2025,"1,5294E+21",$119.079
11551,6/6/2025,"8,46915E+21",$88.096
11552,13/6/2025,"4,14123E+21",$146.781
11553,3/6/2025,"4,64913E+21",$163.219
11554,13/6/2025,"8,67136E+21",$63.982
11555,9/6/2025,"4,02283E+21",$167.217
11556,14/6/2025,"2,77293E+21",$144.019
11557,13/6/2025,"5,51303E+21",$151.044
11558,4/6/2025,"7,34096E+21",$117.091
11559,2/6/2025,"2,04784E+21",$188.071
11560,2/6/2025,"8,30696E+21",$65.021
11561,12/6/2025,"5,84624E+21",$121.085
11562,2/6/2025,"4,53257E+21",$163.619
11563,11/6/2025,"3,56917E+21",$127.646
11564,1/6/2025,"5,97386E+21",$157.883
11565,7/6/2025,"7,9534E+21",$161.653
11566,2/6/2025,"8,89916E+21",$142.206
11567,14/6/2025,"2,31441E+21",$120.348
11568,13/6/2025,"8,67136E+21",$195.578
11569,3/6/2025,"5,46835E+21",$125.306
11570,2/6/2025,"9,95987E+21",$175.303
11571,5/6/2025,"6,04959E+21",$115.197
11572,5/6/2025,"8,55574E+21",$143.712
11573,8/6/2025,"4,2792E+21",$199.013
11574,14/6/2025,"4,19888E+21",$138.528
11575,6/6/2025,"4,20362E+21",$146.812
11576,15/6/2025,"9,39122E+21",$141.245
11577,14/6/2025,"2,54868E+21",$69.372
11578,2/6/2025,"4,75698E+21",$136.124
11579,8/6/2025,"2,3371E+21",$196.848
11580,3/6/2025,"3,5424E+21",$104.043
11581,4/6/2025,"7,13851E+21",$52.642
11582,11/6/2025,"5,51303E+21",$77.320
11583,7/6/2025,"7,65726E+21",$78.854
11584,6/6/2025,"4,75698E+21",$137.552
11585,3/6/2025,"3,26675E+21",$126.612
11586,8/6/2025,"4,98543E+21",$116.693
11587,10/6/2025,"3,62255E+21",$153.045
11588,7/6/2025,"8,30696E+21",$119.624
11589,12/6/2025,"2,31441E+21",$63.068
11590,13/6/2025,"4,00665E+21",$179.717
11591,7/6/2025,"9,30191E+21",$57.070
11592,1/6/2025,"4,46216E+21",$55.540
11593,5/6/2025,"2,28114E+21",$59.596
11594,12/6/2025,"8,95676E+21",$177.214
11595,4/6/2025,"9,79877E+21",$145.025
11596,5/6/2025,"8,77612E+21",$90.481
11597,10/6/2025,"4,56178E+21",$82.992
11598,8/6/2025,"7,15249E+21",$121.011
11599,9/6/2025,"4,00665E+21",$127.458
11600,14/6/2025,"4,73909E+21",$131.925
11601,8/6/2025,"7,38518E+21",$152.839
11602,5/6/2025,"8,57114E+21",$134.096
11603,13/6/2025,"8,20399E+21",$64.979
11604,3/6/2025,"5,73854E+21",$150.992
11605,5/6/2025,"4,56178E+21",$58.050
11606,15/6/2025,"5,44431E+21",$59.340
11607,11/6/2025,"4,20362E+21",$132.485
11608,1/6/2025,"4,92178E+21",$184.055
11609,1/6/2025,"6,87188E+21",$121.216
11610,10/6/2025,"4,73909E+21",$190.189
11611,10/6/2025,"3,39233E+21",$140.212
11612,2/6/2025,"1,59991E+21",$133.941
11613,1/6/2025,"9,30191E+21",$62.484
11614,5/6/2025,"6,06251E+21",$64.534
11615,4/6/2025,"3,90358E+21",$86.475
11616,13/6/2025,"3,90358E+21",$118.800
11617,1/6/2025,"7,95204E+21",$110.662
11618,2/6/2025,"4,6251E+21",$117.220
11619,8/6/2025,"2,3371E+21",$80.606
11620,4/6/2025,"8,57114E+21",$154.654
11621,1/6/2025,"5,46835E+21",$173.913
11622,4/6/2025,"5,10398E+21",$193.419
11623,3/6/2025,"3,15482E+21",$70.679
11624,4/6/2025,"2,47672E+21",$97.085
11625,10/6/2025,"2,89875E+21",$130.922
11626,12/6/2025,"4,6251E+21",$136.581
11627,9/6/2025,"9,73651E+21",$90.171
11628,1/6/2025,"7,13851E+21",$101.060
11629,3/6/2025,"7,15249E+21",$76.590
11630,8/6/2025,"1,13553E+21",$142.588
11631,13/6/2025,"6,52232E+21",$157.576
11632,10/6/2025,"2,00351E+21",$63.747
11633,3/6/2025,"2,00351E+21",$184.065
11634,4/6/2025,"8,30696E+21",$188.079
11635,7/6/2025,"9,91871E+21",$114.114
11636,8/6/2025,"4,75698E+21",$191.364
11637,2/6/2025,"5,84624E+21",$59.083
11638,11/6/2025,"4,56178E+21",$52.169
11639,7/6/2025,"2,04784E+21",$182.085
11640,9/6/2025,"2,5671E+21",$136.492
11641,5/6/2025,"4,73859E+21",$194.399
11642,14/6/2025,"8,32736E+21",$103.683
11643,12/6/2025,"9,73651E+21",$82.520
11644,12/6/2025,"4,05869E+21",$150.473
11645,12/6/2025,"9,87305E+21",$185.550
11646,9/6/2025,"5,10398E+21",$74.267
11647,5/6/2025,"2,3371E+21",$93.633
11648,1/6/2025,"2,3371E+21",$77.830
11649,8/6/2025,"9,78678E+21",$88.116
11650,2/6/2025,"5,73854E+21",$51.627
11651,7/6/2025,"8,57114E+21",$133.035
11652,15/6/2025,"8,67275E+21",$90.491
11653,1/6/2025,"1,68669E+21",$181.022
11654,2/6/2025,"1,59991E+21",$75.658
11655,6/6/2025,"6,09749E+21",$50.336
11656,3/6/2025,"9,95987E+21",$167.323
11657,7/6/2025,"9,39122E+21",$71.537
11658,5/6/2025,"1,83162E+21",$147.392
11659,1/6/2025,"8,30696E+21",$163.653
11660,3/6/2025,"4,46216E+21",$187.706
11661,9/6/2025,"8,32736E+21",$157.011
11662,8/6/2025,"2,64547E+21",$143.936
11663,15/6/2025,"8,67136E+21",$163.915
11664,12/6/2025,"5,11731E+21",$68.011
11665,11/6/2025,"8,55574E+21",$179.789
11666,12/6/2025,"4,20362E+21",$62.611
11667,15/6/2025,"3,35499E+21",$179.021
11668,6/6/2025,"8,94438E+21",$67.162
11669,6/6/2025,"7,46343E+21",$192.818
11670,10/6/2025,"7,46343E+21",$140.648
11671,1/6/2025,"3,15482E+21",$63.475
11672,12/6/2025,"2,699E+21",$169.126
11673,14/6/2025,"4,00665E+21",$121.723
11674,10/6/2025,"3,56917E+21",$91.892
11675,14/6/2025,"2,5671E+21",$194.713
11676,11/6/2025,"3,56917E+21",$125.271
11677,10/6/2025,"6,75838E+21",$171.036
11678,14/6/2025,"8,30696E+21",$65.597
11679,7/6/2025,"2,12987E+21",$118.111
11680,13/6/2025,"5,7825E+21",$104.759
11681,1/6/2025,"9,06482E+21",$189.824
11682,12/6/2025,"9,53147E+21",$85.557
11683,3/6/2025,"8,57114E+21",$108.797
11684,2/6/2025,"5,46835E+21",$182.374
11685,12/6/2025,"5,98657E+21",$51.993
11686,8/6/2025,"3,96704E+21",$106.073
11687,6/6/2025,"2,89875E+21",$194.032
11688,10/6/2025,"7,38518E+21",$181.994
11689,7/6/2025,"8,14904E+21",$175.638
11690,7/6/2025,"8,46684E+21",$190.959
11691,10/6/2025,"9,48578E+21",$195.563
11692,15/6/2025,"8,91381E+21",$176.360
11693,3/6/2025,"8,40166E+21",$177.823
11694,7/6/2025,"1,83162E+21",$172.998
11695,10/6/2025,"9,95987E+21",$98.600
11696,13/6/2025,"2,77293E+21",$193.411
11697,10/6/2025,"9,39122E+21",$198.552
11698,6/6/2025,"8,91381E+21",$161.845
11699,1/6/2025,"6,75838E+21",$130.803
11700,1/6/2025,"6,04959E+21",$151.240
11701,2/6/2025,"4,05869E+21",$194.227
11702,1/6/2025,"3,90358E+21",$189.323
11703,8/6/2025,"9,53147E+21",$91.958
11704,1/6/2025,"3,74744E+21",$84.014
11705,5/6/2025,"6,52232E+21",$52.244
11706,15/6/2025,"3,56917E+21",$168.569
11707,3/6/2025,"4,92178E+21",$65.248
11708,10/6/2025,"7,15249E+21",$128.716
11709,2/6/2025,"8,94438E+21",$128.323
11710,3/6/2025,"4,9195E+21",$68.595
11711,11/6/2025,"3,1396E+21",$99.300
11712,7/6/2025,"9,06482E+21",$72.796
11713,7/6/2025,"2,5671E+21",$65.012
11714,10/6/2025,"2,00351E+21",$72.242
11715,6/6/2025,"9,87305E+21",$175.749
11716,1/6/2025,"8,14904E+21",$140.630
11717,15/6/2025,"2,00351E+21",$183.805
11718,4/6/2025,"2,12987E+21",$130.352
11719,3/6/2025,"2,47672E+21",$114.839
11720,5/6/2025,"6,09749E+21",$120.779
11721,5/6/2025,"4,00665E+21",$190.309
11722,11/6/2025,"4,46216E+21",$190.889
11723,11/6/2025,"5,46835E+21",$190.251
11724,12/6/2025,"1,59991E+21",$72.643
11725,6/6/2025,"9,48578E+21",$64.940
11726,4/6/2025,"5,93018E+21",$102.364
11727,4/6/2025,"5,97386E+21",$146.991
11728,7/6/2025,"3,5424E+21",$156.656
11729,14/6/2025,"5,51303E+21",$70.480
11730,3/6/2025,"7,99791E+21",$69.992
11731,2/6/2025,"9,64964E+21",$131.642
11732,6/6/2025,"5,7825E+21",$192.277
11733,14/6/2025,"9,09859E+21",$135.905
11734,2/6/2025,"5,7825E+21",$162.827
11735,12/6/2025,"9,09001E+21",$193.877
11736,3/6/2025,"3,26675E+21",$185.856
11737,13/6/2025,"2,77293E+21",$59.715
11738,8/6/2025,"3,26675E+21",$180.870
11739,13/6/2025,"1,5294E+21",$136.452
11740,9/6/2025,"1,13553E+21",$116.348
11741,13/6/2025,"4,20362E+21",$106.823
11742,3/6/2025,"4,92178E+21",$86.713
11743,11/6/2025,"2,47672E+21",$57.060
11744,14/6/2025,"7,86347E+21",$164.449
